GEO_ID,NAME,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino
0500000US19135,"Monroe County, Iowa",5.4,6.6,40.7,20.6,10.2,14.4,2.2,6040.0,3662.0,49549.0,26469.0,5.9,30.5,19.7,17.3,13.2,19.3,75.5,14.1,10.0,0.4,11.7,12.5,92500.0,1060.0,654.0,7863,96.0,0.1,0.0,0.1,0.0,2.6
0500000US19137,"Montgomery County, Iowa",3.0,6.9,37.1,22.9,12.6,13.1,4.4,8126.0,4779.0,47648.0,28780.0,6.8,31.1,16.5,23.1,9.5,19.8,75.9,13.5,10.3,0.3,16.1,26.5,83400.0,933.0,638.0,10155,95.1,0.0,0.5,0.0,0.0,3.8
0500000US19139,"Muscatine County, Iowa",5.4,7.0,34.7,18.6,12.3,15.3,6.7,33407.0,21523.0,57348.0,28137.0,2.4,29.8,15.4,17.6,9.5,27.7,81.1,12.9,5.9,0.1,10.3,15.5,127100.0,1216.0,810.0,42950,91.4,2.3,0.2,0.9,0.0,17.8
0500000US19141,"O'Brien County, Iowa",3.6,4.1,38.0,21.4,13.0,14.9,5.0,11027.0,7379.0,53045.0,29901.0,2.2,27.1,16.8,19.8,13.6,22.6,79.5,9.6,10.8,0.1,9.7,12.5,111400.0,991.0,586.0,13911,94.0,1.1,0.3,0.9,0.0,4.7
0500000US19143,"Osceola County, Iowa",3.7,7.2,38.5,20.1,12.4,13.2,4.9,4815.0,3162.0,58125.0,28843.0,2.5,31.7,14.7,17.4,17.6,18.5,74.2,12.6,13.0,0.3,12.0,20.7,91900.0,942.0,625.0,6115,94.6,1.3,0.2,0.2,0.1,7.8
0500000US19145,"Page County, Iowa",2.3,6.9,34.6,22.5,12.5,16.0,5.3,12729.0,7143.0,49974.0,26767.0,4.3,36.5,16.1,18.1,7.6,21.7,77.6,14.0,8.3,0.0,11.6,15.3,91400.0,943.0,629.0,15363,93.9,1.7,0.7,1.0,0.0,3.3
0500000US19147,"Palo Alto County, Iowa",1.3,5.2,29.0,24.8,14.6,18.4,6.6,7242.0,4781.0,52462.0,28843.0,1.1,34.9,17.2,20.1,10.4,17.4,74.3,16.4,9.1,0.2,6.6,9.1,100000.0,904.0,605.0,9055,96.1,2.3,0.2,0.5,0.0,2.7
0500000US19149,"Plymouth County, Iowa",3.4,3.6,33.8,24.9,13.2,16.0,5.1,19540.0,13314.0,64296.0,32028.0,2.3,33.0,16.0,21.9,11.7,17.5,79.1,10.8,9.8,0.3,9.0,15.1,155900.0,1187.0,669.0,25039,94.8,0.7,0.4,0.5,0.1,5.0
0500000US19151,"Pocahontas County, Iowa",2.3,6.3,38.6,22.9,15.2,11.3,3.3,5584.0,3396.0,49877.0,27984.0,3.2,29.4,16.1,18.8,14.5,21.1,71.9,14.9,13.2,0.0,12.3,14.2,75400.0,835.0,567.0,6898,96.1,0.6,0.4,1.5,0.0,3.7
0500000US19153,"Polk County, Iowa",3.6,4.9,24.8,20.4,10.2,24.7,11.4,367768.0,253971.0,66044.0,34474.0,4.3,39.9,16.5,23.8,7.7,12.1,84.2,11.3,4.4,0.1,11.1,15.3,171800.0,1418.0,879.0,474274,84.3,6.6,0.3,4.5,0.1,8.2
0500000US19155,"Pottawattamie County, Iowa",3.5,7.1,33.1,24.4,10.8,14.8,6.5,73899.0,47226.0,57467.0,29729.0,4.3,31.2,17.4,23.1,10.9,17.4,82.1,13.1,4.7,0.1,11.1,15.1,136900.0,1247.0,826.0,93503,92.9,1.5,0.3,0.7,0.0,7.6
0500000US19157,"Poweshiek County, Iowa",2.8,4.2,37.5,20.7,9.7,14.3,10.8,15384.0,9850.0,53520.0,30711.0,4.6,34.3,17.2,20.7,9.8,18.0,84.2,9.8,5.8,0.2,10.0,8.8,140200.0,1228.0,717.0,18605,93.8,1.9,0.0,2.1,0.0,3.2
0500000US19159,"Ringgold County, Iowa",1.1,6.6,38.9,20.0,12.8,14.5,6.1,3914.0,2121.0,52005.0,29759.0,4.4,35.6,15.5,18.2,15.9,14.9,70.2,16.2,13.4,0.1,10.1,9.3,89100.0,1080.0,625.0,4984,96.7,0.1,0.4,0.9,0.0,2.4
0500000US19161,"Sac County, Iowa",2.4,5.1,37.2,21.7,13.1,15.1,5.5,7908.0,5027.0,54958.0,30750.0,3.0,28.9,18.1,20.9,12.2,19.8,74.2,13.0,12.3,0.5,10.6,13.4,90500.0,940.0,597.0,9868,97.4,0.6,0.0,0.1,0.0,2.9
0500000US19163,"Scott County, Iowa",2.3,4.8,29.9,20.9,10.3,20.0,11.9,135438.0,84812.0,58803.0,31873.0,4.2,36.7,17.7,21.7,8.0,15.9,83.3,11.9,4.7,0.1,12.1,16.4,158200.0,1278.0,779.0,172288,85.8,7.5,0.4,2.7,0.0,6.6
0500000US19165,"Shelby County, Iowa",3.1,4.9,36.1,22.4,12.6,15.5,5.3,9419.0,6006.0,55489.0,31283.0,3.2,34.9,12.6,23.8,13.2,15.5,74.0,11.5,13.5,0.9,8.7,10.4,117000.0,1077.0,673.0,11694,97.0,0.8,0.1,0.3,0.0,2.8
0500000US19167,"Sioux County, Iowa",5.1,4.1,31.4,18.9,12.5,19.7,8.4,26325.0,18820.0,67178.0,28467.0,2.6,36.7,15.8,18.8,13.2,15.5,81.5,10.0,8.4,0.1,6.8,7.9,159400.0,1190.0,686.0,34825,93.2,0.4,0.3,0.7,0.1,10.5
0500000US19169,"Story County, Iowa",0.8,2.1,17.9,18.0,10.0,28.1,23.0,82546.0,51875.0,54554.0,28034.0,4.3,47.0,17.8,18.3,6.6,10.4,64.3,30.3,5.3,0.1,21.5,9.5,180400.0,1391.0,885.0,96922,86.6,1.9,0.2,7.7,0.0,3.4
0500000US19171,"Tama County, Iowa",4.2,4.8,40.0,22.2,12.6,11.8,4.3,13534.0,8512.0,55898.0,27255.0,3.8,28.3,17.3,18.8,12.8,22.9,74.7,14.9,10.0,0.4,12.1,19.2,107800.0,1093.0,694.0,17136,88.2,0.8,8.1,0.3,0.0,9.2
0500000US19173,"Taylor County, Iowa",3.9,5.8,39.2,21.0,15.1,10.6,4.2,4892.0,2993.0,48717.0,27672.0,3.7,32.2,14.4,15.8,13.0,24.7,71.3,16.5,12.2,0.0,10.4,10.0,79500.0,980.0,584.0,6201,95.4,0.2,0.2,0.7,0.0,7.9
0500000US19175,"Union County, Iowa",3.3,6.5,36.3,24.0,12.7,11.9,5.3,9975.0,6071.0,47518.0,26216.0,5.2,28.6,16.0,19.8,5.7,29.8,79.8,11.9,8.2,0.1,14.3,15.7,99800.0,1044.0,626.0,12453,96.9,0.5,0.2,1.3,0.1,2.9
0500000US19177,"Van Buren County, Iowa",5.5,4.5,40.8,22.6,12.4,9.8,4.4,5681.0,3138.0,47083.0,27468.0,4.7,29.7,14.0,19.5,12.5,24.4,75.3,12.7,11.0,1.0,13.1,21.1,90900.0,1035.0,549.0,7223,97.7,0.7,0.0,0.1,0.0,1.5
0500000US19179,"Wapello County, Iowa",4.8,7.3,35.7,22.7,11.6,11.4,6.5,28163.0,16399.0,45233.0,24864.0,6.4,26.2,18.0,18.4,10.3,27.2,82.0,12.2,5.7,0.1,15.5,20.5,82000.0,972.0,686.0,35315,87.4,3.2,0.2,1.1,0.5,10.7
0500000US19181,"Warren County, Iowa",1.0,3.3,30.4,22.3,11.3,22.9,8.8,38453.0,25999.0,74383.0,34570.0,3.3,40.2,13.7,24.7,9.6,11.9,81.4,12.7,5.6,0.3,6.9,8.1,176600.0,1477.0,781.0,49361,96.2,0.5,0.2,0.6,0.3,2.7
0500000US19183,"Washington County, Iowa",4.7,4.2,39.3,19.1,11.2,15.2,6.3,17296.0,11115.0,61769.0,29857.0,4.2,30.0,16.4,21.3,17.0,15.2,71.0,18.6,10.0,0.3,9.3,12.9,148700.0,1280.0,789.0,22143,96.2,0.9,0.3,0.5,0.0,6.0
0500000US19185,"Wayne County, Iowa",6.8,4.3,44.7,20.5,10.7,8.9,4.0,5014.0,2817.0,45017.0,25560.0,2.3,30.7,12.9,16.5,15.2,24.7,69.8,14.8,14.1,1.3,15.2,23.7,77600.0,1052.0,496.0,6413,97.1,1.0,0.3,0.0,0.0,0.9
0500000US19187,"Webster County, Iowa",2.6,6.6,34.1,23.1,14.0,14.4,5.2,29910.0,17033.0,44261.0,25243.0,4.5,30.4,19.9,19.9,12.1,17.6,80.6,12.0,6.9,0.5,15.3,19.5,96600.0,1034.0,627.0,36757,91.6,4.7,0.3,1.3,0.0,4.7
0500000US19189,"Winnebago County, Iowa",3.0,5.2,33.3,22.2,14.0,16.5,5.9,8571.0,5296.0,51002.0,27117.0,4.6,31.7,14.1,16.3,10.0,27.9,83.5,8.2,7.7,0.6,8.4,11.3,94100.0,937.0,578.0,10571,95.1,1.3,0.6,1.2,0.0,4.4
0500000US19191,"Winneshiek County, Iowa",2.3,3.1,32.7,17.2,15.0,17.6,12.1,17124.0,11802.0,62820.0,30706.0,1.9,33.7,16.6,21.9,11.1,16.7,81.8,9.1,8.9,0.2,8.6,11.1,167800.0,1283.0,655.0,20401,96.8,0.9,0.1,1.3,0.0,2.2
0500000US19193,"Woodbury County, Iowa",6.1,7.2,32.2,21.8,9.7,16.0,7.0,78528.0,51572.0,55483.0,27430.0,4.7,30.1,16.4,21.5,10.4,21.7,84.2,10.9,4.8,0.0,13.2,18.1,117700.0,1106.0,753.0,102398,86.2,3.5,1.9,2.9,0.3,16.2
0500000US19195,"Worth County, Iowa",2.6,4.7,37.2,25.2,14.7,11.3,4.3,6094.0,3854.0,54329.0,29482.0,4.7,24.0,21.7,19.8,12.5,22.0,80.8,10.8,8.2,0.2,9.3,13.6,104300.0,972.0,591.0,7489,96.9,1.3,0.0,0.3,0.0,2.9
0500000US19197,"Wright County, Iowa",2.6,5.6,35.9,26.8,11.5,13.3,4.4,10054.0,5729.0,50198.0,28317.0,5.4,30.9,16.3,16.4,11.6,24.9,77.2,13.0,9.9,0.0,12.8,21.2,85300.0,943.0,623.0,12804,93.1,0.7,0.4,0.3,0.0,11.6
0500000US20001,"Allen County, Kansas",2.9,5.2,34.0,26.7,10.8,12.8,7.7,10111.0,5887.0,42679.0,23454.0,4.6,28.5,14.7,20.3,9.1,27.5,75.6,16.6,7.2,0.7,16.5,23.2,78700.0,1023.0,627.0,12630,93.6,1.5,0.3,0.6,0.1,3.5
0500000US20003,"Anderson County, Kansas",4.6,4.1,41.5,24.4,7.9,11.1,6.4,6007.0,3524.0,46274.0,23210.0,2.9,28.3,19.9,18.9,16.1,16.8,74.0,13.3,11.9,0.8,13.9,22.1,93400.0,1125.0,600.0,7852,96.4,0.6,2.1,0.0,0.0,1.8
0500000US20005,"Atchison County, Kansas",2.1,5.5,37.6,24.6,8.3,14.0,8.0,12837.0,7721.0,48667.0,24224.0,4.6,32.8,18.5,22.4,9.8,16.5,80.0,12.7,6.7,0.6,17.6,23.6,101600.0,1087.0,675.0,16363,90.4,2.3,0.5,0.4,0.1,3.0
0500000US20007,"Barber County, Kansas",1.6,6.9,34.9,28.4,9.9,10.7,7.7,3709.0,2172.0,50613.0,28984.0,1.7,29.0,16.7,18.2,16.1,20.0,66.8,18.7,13.8,0.7,15.6,22.5,66400.0,1013.0,524.0,4733,95.5,0.6,1.0,0.7,0.0,4.0
0500000US20009,"Barton County, Kansas",4.0,7.4,32.4,24.3,13.5,12.5,5.9,21049.0,13479.0,50198.0,27133.0,3.9,30.1,18.7,21.9,12.7,16.7,77.8,14.6,7.5,0.2,16.7,24.6,92300.0,1026.0,658.0,26791,93.7,1.7,1.1,0.2,0.3,14.7
0500000US20011,"Bourbon County, Kansas",3.6,5.3,30.8,29.3,10.5,13.7,6.9,11287.0,6334.0,40733.0,22822.0,2.5,31.1,19.0,20.8,12.3,16.8,79.2,14.4,6.3,0.1,16.6,23.3,83300.0,1115.0,626.0,14702,92.6,3.2,0.5,0.9,0.0,2.7
0500000US20013,"Brown County, Kansas",2.0,5.4,36.0,26.5,8.3,15.0,6.8,7424.0,4500.0,48547.0,25306.0,3.6,32.1,19.9,19.6,9.1,19.3,75.3,13.4,11.0,0.2,14.2,25.0,88700.0,995.0,625.0,9664,85.8,1.3,8.1,0.5,0.1,4.3
0500000US20015,"Butler County, Kansas",2.0,5.5,26.5,26.4,10.5,19.3,9.7,51404.0,31098.0,63272.0,28759.0,4.2,39.9,15.4,21.2,11.1,12.5,77.8,16.5,5.6,0.1,10.5,15.0,147100.0,1440.0,817.0,66468,93.2,2.4,0.8,1.2,0.0,4.7
0500000US20017,"Chase County, Kansas",3.0,7.2,27.6,33.6,7.0,15.6,6.0,2106.0,1116.0,46295.0,25105.0,4.5,29.2,13.7,20.5,16.5,20.1,72.2,20.0,7.8,0.0,12.6,17.2,96200.0,1090.0,624.0,2645,95.1,1.7,0.5,0.0,0.0,4.6
0500000US20019,"Chautauqua County, Kansas",4.5,8.2,35.6,25.8,9.1,12.6,4.2,2744.0,1403.0,38690.0,24496.0,7.4,32.0,18.6,14.5,19.1,15.8,68.6,19.0,12.3,0.0,17.0,27.3,62500.0,1091.0,574.0,3367,87.1,0.6,6.2,0.0,0.0,1.1
0500000US20021,"Cherokee County, Kansas",3.3,7.7,33.5,27.1,9.2,12.1,6.9,16135.0,8699.0,41103.0,21635.0,4.7,32.2,15.5,19.6,9.7,23.0,75.6,16.5,7.8,0.2,13.8,19.4,80300.0,947.0,630.0,20331,90.4,0.6,2.5,0.4,0.4,2.5
0500000US20023,"Cheyenne County, Kansas",2.5,4.0,30.2,26.2,10.9,21.5,4.8,2175.0,1243.0,46833.0,28467.0,3.0,38.0,16.7,16.7,15.7,13.0,68.5,19.4,11.3,0.9,9.5,8.4,84000.0,1068.0,575.0,2677,94.9,0.0,0.0,0.0,0.0,6.5
0500000US20025,"Clark County, Kansas",1.3,5.1,27.5,26.0,8.5,24.3,7.2,1593.0,1020.0,50368.0,27896.0,1.2,43.6,15.2,18.2,14.0,8.9,66.0,18.8,14.7,0.5,11.0,17.6,77700.0,1100.0,614.0,2053,94.0,0.6,1.2,0.8,0.0,8.4
0500000US20027,"Clay County, Kansas",2.5,4.5,29.8,25.4,10.6,16.0,11.2,6418.0,4016.0,56186.0,32110.0,2.5,32.3,14.6,23.9,16.3,12.9,68.2,21.3,10.3,0.2,7.7,7.5,97300.0,1106.0,639.0,8142,96.7,0.6,0.7,0.7,0.0,2.5
0500000US20029,"Cloud County, Kansas",3.9,4.7,30.5,25.2,13.2,13.9,8.6,7235.0,4496.0,44143.0,26515.0,4.7,33.8,17.2,20.0,11.3,17.7,75.8,16.6,7.5,0.0,12.1,12.6,73900.0,946.0,628.0,9060,95.4,1.8,0.1,0.0,0.0,3.2
0500000US20031,"Coffey County, Kansas",3.0,3.8,33.4,28.1,8.9,16.9,6.0,6720.0,4126.0,58636.0,32112.0,4.4,32.6,17.1,17.8,17.2,15.3,70.4,21.0,8.6,0.0,11.9,16.8,117700.0,1162.0,625.0,8296,95.6,0.6,0.8,0.3,0.0,2.6
0500000US20033,"Comanche County, Kansas",2.9,4.3,32.8,31.5,9.9,14.7,3.9,1442.0,958.0,56912.0,30171.0,2.3,36.1,14.6,20.0,18.8,10.4,67.5,20.8,10.3,1.4,6.2,6.4,78800.0,915.0,519.0,1780,97.7,0.0,0.0,0.0,0.0,6.9
0500000US20035,"Cowley County, Kansas",3.2,6.9,30.7,27.1,11.9,13.3,6.9,28034.0,15544.0,48087.0,23778.0,4.9,28.9,19.6,18.1,10.8,22.5,75.3,18.3,6.2,0.3,15.2,21.6,87300.0,1096.0,682.0,35591,87.7,3.2,1.8,1.6,0.1,10.8
0500000US20037,"Crawford County, Kansas",3.1,6.0,28.2,24.4,8.8,18.4,11.1,31526.0,18831.0,40174.0,22461.0,4.5,33.9,20.1,18.7,9.9,17.4,75.0,19.0,5.5,0.5,20.9,22.5,91000.0,1082.0,719.0,39108,91.3,2.2,0.5,2.0,0.0,5.5
0500000US20039,"Decatur County, Kansas",2.3,6.4,32.5,27.6,7.7,18.1,5.3,2386.0,1386.0,44104.0,30208.0,2.3,32.3,17.2,18.4,18.2,13.9,60.1,23.6,16.3,0.0,18.6,32.4,64700.0,835.0,639.0,2881,97.8,0.1,0.9,0.1,0.0,2.8
0500000US20041,"Dickinson County, Kansas",3.3,6.1,33.5,26.0,9.0,15.5,6.6,14991.0,8617.0,48167.0,26201.0,5.8,30.4,19.7,21.6,11.6,16.8,73.1,16.6,9.8,0.5,12.5,14.4,109500.0,1136.0,662.0,19004,94.7,1.3,0.9,0.4,0.0,4.6
0500000US20043,"Doniphan County, Kansas",4.3,5.6,36.0,27.3,7.4,14.0,5.3,6437.0,3712.0,49338.0,25297.0,3.8,29.4,19.0,20.8,11.1,19.7,73.8,16.9,8.2,1.1,14.6,23.1,101000.0,1157.0,572.0,7736,92.1,5.5,0.9,0.1,0.0,2.8
0500000US20045,"Douglas County, Kansas",1.2,3.2,18.0,20.2,7.0,26.1,24.3,99472.0,66273.0,55832.0,30315.0,4.4,44.5,17.8,22.1,5.4,10.2,73.5,21.8,4.5,0.1,18.7,12.3,192800.0,1499.0,897.0,119319,82.5,4.2,2.5,5.2,0.0,6.2
0500000US20047,"Edwards County, Kansas",6.0,9.7,27.3,31.6,7.5,13.5,4.4,2325.0,1444.0,49293.0,27309.0,2.2,29.2,14.5,20.4,14.1,21.9,69.5,17.0,13.4,0.1,8.5,7.9,60600.0,858.0,526.0,2925,95.5,0.6,0.0,0.4,0.0,20.3
0500000US20049,"Elk County, Kansas",5.3,7.9,40.4,21.9,9.5,7.3,7.7,2089.0,993.0,38494.0,22437.0,6.3,32.4,26.6,13.8,13.9,13.3,62.4,27.8,9.5,0.3,14.6,17.0,50400.0,998.0,502.0,2562,93.6,0.2,1.8,0.7,0.0,4.3
0500000US20051,"Ellis County, Kansas",2.4,4.9,26.5,23.1,8.3,24.0,10.8,23250.0,16239.0,52700.0,29810.0,2.4,32.4,20.3,24.8,11.3,11.3,75.0,18.8,5.9,0.3,16.0,12.4,164500.0,1329.0,690.0,28878,93.2,1.4,0.2,1.1,0.1,5.7
0500000US20053,"Ellsworth County, Kansas",2.7,6.1,34.0,27.1,9.7,13.9,6.5,5269.0,2678.0,48188.0,25161.0,3.6,32.7,23.6,17.9,10.7,15.0,72.9,18.9,7.8,0.4,11.0,13.3,94200.0,1040.0,635.0,6293,89.3,4.6,0.9,0.6,0.0,6.0
0500000US20055,"Finney County, Kansas",15.7,13.3,21.7,24.4,7.8,11.0,6.1,26764.0,18631.0,56573.0,23637.0,4.7,22.1,19.1,18.4,15.4,25.1,82.0,12.4,5.3,0.3,14.8,20.1,140500.0,1322.0,771.0,36957,80.4,2.6,0.4,4.0,0.0,49.5
0500000US20057,"Ford County, Kansas",18.5,10.1,24.9,18.7,10.3,11.4,6.2,25043.0,16646.0,53072.0,23348.0,5.9,23.9,13.9,15.6,14.2,32.4,82.0,10.5,7.2,0.3,14.4,21.9,109900.0,1170.0,756.0,34484,89.4,2.0,0.5,1.5,0.1,54.5
0500000US20059,"Franklin County, Kansas",2.3,5.2,38.9,24.6,9.6,13.2,6.3,20073.0,12787.0,55486.0,26757.0,4.5,29.4,16.0,19.2,13.4,22.0,79.4,13.5,7.0,0.2,10.3,14.7,125600.0,1243.0,765.0,25563,93.0,1.1,0.6,0.3,0.0,4.2
0500000US20061,"Geary County, Kansas",1.8,4.1,26.1,32.2,14.0,15.4,6.5,24906.0,11798.0,49185.0,22797.0,6.6,31.4,23.0,18.1,10.9,16.6,61.9,33.1,4.8,0.2,12.2,18.1,142200.0,1354.0,1034.0,34895,68.4,18.2,1.2,3.1,0.9,16.0
0500000US20063,"Gove County, Kansas",3.6,5.1,33.8,22.3,12.5,18.3,4.4,2113.0,1290.0,48894.0,28247.0,1.8,38.8,17.2,17.9,12.3,13.8,60.9,21.6,16.8,0.8,11.8,11.5,80600.0,1017.0,623.0,2619,95.5,0.6,0.6,1.1,0.0,3.5
0500000US20065,"Graham County, Kansas",3.2,5.6,35.0,22.4,7.6,20.3,6.0,2082.0,1149.0,40769.0,26685.0,3.5,37.0,18.5,18.1,17.0,9.5,62.8,22.2,14.5,0.4,9.6,10.8,70100.0,908.0,529.0,2545,91.1,3.9,0.2,1.0,0.0,3.0
0500000US20067,"Grant County, Kansas",15.8,10.7,27.9,21.6,8.6,11.3,4.1,5456.0,3611.0,55455.0,25788.0,5.3,27.1,17.8,18.7,23.6,12.8,76.2,13.7,9.9,0.2,8.8,8.4,109000.0,1133.0,634.0,7616,83.9,0.0,0.0,0.2,0.0,47.2
0500000US20069,"Gray County, Kansas",15.4,7.5,22.3,21.1,12.7,15.6,5.4,4485.0,3166.0,64426.0,28878.0,2.9,33.8,15.4,18.7,17.1,15.0,71.5,13.4,14.3,0.8,6.0,7.0,131300.0,1180.0,721.0,6037,97.0,0.8,0.5,0.1,0.6,15.7
0500000US20071,"Greeley County, Kansas",8.2,4.6,29.0,18.3,10.9,24.4,4.6,921.0,565.0,51250.0,23668.0,0.9,35.0,20.0,25.8,14.5,4.6,69.9,16.3,13.8,0.0,8.5,14.5,97900.0,961.0,648.0,1200,89.2,0.7,0.6,0.0,0.0,23.0
0500000US20073,"Greenwood County, Kansas",2.3,6.1,34.6,29.9,7.5,14.3,5.3,5025.0,2866.0,42595.0,27639.0,3.1,29.2,19.6,19.1,15.7,16.3,66.7,21.2,11.2,0.8,12.2,14.8,63500.0,950.0,574.0,6156,95.2,0.3,0.1,0.1,0.0,3.8
0500000US20075,"Hamilton County, Kansas",11.3,11.1,35.1,17.5,6.8,15.1,3.1,1896.0,1192.0,45000.0,20723.0,2.1,32.0,13.9,17.6,20.4,16.1,75.8,14.4,9.1,0.7,11.2,17.5,84600.0,1012.0,602.0,2616,89.3,3.7,0.0,0.0,0.0,35.8
0500000US20077,"Harper County, Kansas",2.2,7.4,40.0,26.6,6.7,10.5,6.6,4444.0,2536.0,49455.0,26105.0,3.1,28.3,14.4,23.8,17.0,16.4,71.8,18.0,8.8,1.4,16.1,20.1,72300.0,970.0,656.0,5673,96.1,0.2,2.5,0.2,0.0,6.3
0500000US20079,"Harvey County, Kansas",3.4,5.7,26.3,25.3,8.3,18.9,12.1,27030.0,16922.0,56051.0,27305.0,3.0,38.8,17.1,16.5,9.5,18.0,79.6,14.7,5.2,0.5,11.2,15.1,123100.0,1196.0,714.0,34555,93.0,1.9,0.7,0.7,0.2,11.8
0500000US20081,"Haskell County, Kansas",21.7,9.2,18.7,24.5,9.7,11.8,4.5,3001.0,1938.0,53527.0,25417.0,2.6,29.8,15.6,17.0,21.8,15.7,64.3,18.1,16.6,1.0,12.7,16.1,104700.0,1214.0,670.0,4047,89.7,0.0,0.5,0.2,0.0,30.1
0500000US20083,"Hodgeman County, Kansas",5.6,3.8,20.7,30.0,11.5,18.4,9.9,1502.0,946.0,53854.0,28514.0,3.1,41.6,13.2,15.8,16.8,12.6,55.3,22.7,21.5,0.5,11.6,20.2,81700.0,1320.0,626.0,1842,96.4,0.0,0.3,1.9,0.0,8.6
0500000US20085,"Jackson County, Kansas",1.2,4.4,39.1,26.3,7.7,14.2,7.2,10382.0,6199.0,55904.0,27950.0,5.8,32.3,19.6,20.8,11.5,15.7,69.2,21.2,8.9,0.6,10.0,12.4,132500.0,1329.0,674.0,13318,86.5,0.6,7.3,0.6,0.1,4.5
0500000US20087,"Jefferson County, Kansas",1.8,4.7,40.4,24.8,6.4,15.4,6.5,15112.0,9287.0,61793.0,29258.0,5.5,32.9,16.4,18.2,15.0,17.5,72.5,20.3,7.2,0.0,8.0,10.7,145000.0,1287.0,740.0,18888,95.6,0.7,0.7,0.0,0.0,2.6
0500000US20089,"Jewell County, Kansas",2.3,3.7,42.4,24.8,9.9,11.5,5.4,2440.0,1228.0,42552.0,26908.0,2.6,40.6,13.5,17.0,14.4,14.4,62.9,18.1,18.6,0.3,15.9,21.7,52800.0,850.0,480.0,2916,97.4,0.6,0.5,0.0,0.1,2.3
0500000US20091,"Johnson County, Kansas",1.7,2.5,14.4,18.6,7.6,34.3,21.0,456249.0,317390.0,84915.0,44986.0,3.1,51.1,12.9,23.0,4.9,8.1,84.0,10.6,5.3,0.2,5.6,6.8,244100.0,1746.0,1065.0,585502,86.3,4.7,0.3,4.9,0.0,7.5
0500000US20093,"Kearny County, Kansas",13.1,12.8,26.6,23.4,8.2,9.9,6.0,2879.0,1693.0,51314.0,23593.0,3.5,42.2,12.8,12.2,17.0,15.9,66.4,21.1,12.5,0.0,19.9,25.3,109500.0,1238.0,666.0,3932,91.4,1.8,0.5,0.3,0.0,31.3
0500000US20095,"Kingman County, Kansas",2.1,3.9,31.8,30.6,7.4,18.1,6.1,6009.0,3579.0,58483.0,33203.0,5.3,33.2,15.7,17.2,17.0,16.9,70.2,15.2,14.4,0.2,7.7,11.1,94200.0,1202.0,719.0,7470,96.8,0.3,0.6,0.0,0.0,3.4
0500000US20097,"Kiowa County, Kansas",4.6,5.7,27.9,25.2,8.6,19.4,8.5,2023.0,1249.0,51336.0,25623.0,2.6,39.9,16.5,18.0,14.2,11.4,70.3,18.2,11.5,0.0,8.3,7.9,119900.0,1112.0,617.0,2526,93.9,1.2,0.9,1.2,0.0,6.5
0500000US20099,"Labette County, Kansas",4.3,7.7,32.6,26.4,11.2,11.7,6.1,15989.0,9545.0,47668.0,23524.0,4.0,31.7,20.5,16.0,9.5,22.3,73.9,19.2,6.5,0.4,17.9,26.3,78800.0,1051.0,622.0,20367,88.9,4.2,1.0,0.3,0.0,4.5
0500000US20101,"Lane County, Kansas",1.0,3.5,32.8,29.1,12.1,14.9,6.7,1311.0,885.0,51719.0,28366.0,2.3,31.8,18.6,17.5,21.2,10.8,56.5,21.6,21.6,0.3,12.8,17.7,76700.0,946.0,518.0,1642,96.8,0.1,1.8,0.0,0.3,5.9
0500000US20103,"Leavenworth County, Kansas",2.1,6.0,28.7,22.7,8.9,18.2,13.4,63093.0,35313.0,71184.0,31639.0,3.9,37.5,19.9,19.8,10.5,12.4,71.1,25.7,3.2,0.0,8.9,12.4,173900.0,1521.0,979.0,80042,82.8,8.8,0.6,1.4,0.0,6.9
0500000US20105,"Lincoln County, Kansas",2.7,3.6,31.8,26.1,13.2,13.5,9.1,2474.0,1464.0,46196.0,25851.0,4.8,38.4,16.5,15.6,14.8,14.8,62.5,23.9,13.6,0.0,9.2,12.4,73200.0,998.0,534.0,3097,97.7,0.7,0.0,0.0,0.0,3.2
0500000US20107,"Linn County, Kansas",3.8,7.1,38.5,26.8,7.7,11.5,4.5,7731.0,4145.0,43699.0,25771.0,5.9,24.6,15.6,22.0,20.3,17.5,75.4,15.1,9.5,0.0,16.5,19.3,99800.0,1073.0,658.0,9635,95.6,0.6,0.9,0.5,0.0,2.6
0500000US20109,"Logan County, Kansas",4.0,4.3,29.4,31.1,13.6,13.1,4.5,2216.0,1422.0,51597.0,27883.0,1.8,33.7,14.3,24.4,12.7,14.9,64.6,21.9,13.4,0.0,7.6,4.7,87200.0,1090.0,713.0,2810,95.7,0.0,0.7,0.0,0.2,5.8
0500000US20111,"Lyon County, Kansas",6.4,5.2,30.9,23.3,6.8,17.2,10.2,26649.0,17377.0,44191.0,26322.0,5.7,31.2,17.3,19.5,10.2,21.8,72.3,21.8,5.8,0.1,17.3,15.8,104100.0,1141.0,671.0,33299,89.5,2.3,0.6,2.1,0.0,21.0
